"Id"	"Magnification"	"^CE Diameter (µm)"	"Length (µm)"	"Width (µm)"	"Max. Distance (µm)"	"Perimeter (µm)"	"Major Axis (°)"	"Area (µm²)"	"SE Volume (µm³)"	"Area (Pixels)"	"Circularity"	"HS Circularity"	"Convexity"	"Solidity"	"Aspect Ratio"	"Elongation"	"Intensity Mean"	"Intensity SD"	"Centre X Position (µm)"	"Centre Y Position (µm)"	"Frame Row"	"Frame Column"	"Frame Index"	"Edge stitched particle"	"Scaling Factor"	"Fiber Total Length (µm)"	"Fiber Width (µm)"	"Fiber Elongation"	"Fiber Straightness"	"Scan Area Correction"
3416	10.00	65.24	66.58	64.70	66.63	206.68	8.77	3342.57	145373.20	103711	0.989	0.978	0.992	0.997	0.972	0.028	20.535	13.387	31840.504	44156.109	81	32	3864	0	1	-1.00	-1.00	-1.000	-1.000	1.000
12531	10.00	65.20	66.98	63.23	67.44	207.04	23.04	3338.44	145104.13	103583	0.987	0.974	0.992	0.997	0.944	0.056	23.655	11.976	65798.719	67602.508	140	96	16384	0	1	-1.00	-1.00	-1.000	-1.000	1.000
6057	10.00	65.17	66.04	64.07	67.64	207.06	3.66	3336.16	144954.97	103512	0.986	0.973	0.991	0.998	0.970	0.030	19.925	13.576	42774.301	79631.219	170	52	7603	0	1	-1.00	-1.00	-1.000	-1.000	1.000
4919	10.00	65.16	65.38	64.62	67.47	207.16	34.63	3334.90	144873.08	103473	0.986	0.971	0.991	0.997	0.988	0.012	19.972	13.576	38666.855	25813.750	35	44	5948	0	1	-1.00	-1.00	-1.000	-1.000	1.000
16907	10.00	65.13	65.45	65.30	65.64	205.91	1.66	3332.06	144688.28	103385	0.991	0.982	0.993	0.999	0.998	0.002	20.205	13.128	81713.867	63100.934	129	126	21745	0	1	-1.00	-1.00	-1.000	-1.000	1.000
12824	10.00	65.11	65.41	65.41	65.81	206.16	94.94	3329.93	144549.73	103319	0.990	0.979	0.992	0.998	1.000	0.000	21.133	12.861	66807.547	75847.047	161	98	16797	0	1	-1.00	-1.00	-1.000	-1.000	1.000
2702	10.00	65.11	66.74	64.58	66.89	207.28	67.26	3329.68	144532.97	103311	0.984	0.969	0.989	0.997	0.968	0.032	19.652	13.591	29024.244	62927.766	128	26	2939	0	1	-1.00	-1.00	-1.000	-1.000	1.000
7151	10.00	65.11	67.38	65.56	67.50	207.07	78.90	3329.58	144526.67	103308	0.985	0.971	0.991	0.998	0.973	0.027	20.757	13.043	46576.051	53917.383	106	59	8904	0	1	-1.00	-1.00	-1.000	-1.000	1.000
3543	10.00	65.10	66.00	65.13	66.73	206.69	135.76	3328.87	144480.48	103286	0.987	0.974	0.991	0.998	0.987	0.013	19.427	13.519	32732.930	61677.242	125	33	4028	0	1	-1.00	-1.00	-1.000	-1.000	1.000
14352	10.00	65.10	65.87	64.95	66.02	206.19	64.39	3328.68	144467.89	103280	0.989	0.979	0.992	0.998	0.986	0.014	22.274	12.508	72340.922	70038.367	146	108	18683	0	1	-1.00	-1.00	-1.000	-1.000	1.000
3910	10.00	65.10	65.76	64.94	66.20	206.66	147.54	3328.48	144455.34	103274	0.987	0.974	0.991	0.997	0.987	0.013	20.173	13.762	34006.969	43732.117	80	36	4548	0	1	-1.00	-1.00	-1.000	-1.000	1.000
10813	10.00	65.09	67.76	64.07	67.89	206.27	117.45	3327.32	144379.78	103238	0.989	0.977	0.992	0.998	0.946	0.054	21.610	12.794	60668.535	36288.512	61	86	14312	0	1	-1.00	-1.00	-1.000	-1.000	1.000
15941	10.00	65.09	66.95	63.96	67.53	206.80	92.34	3327.07	144363.03	103230	0.986	0.972	0.989	0.998	0.955	0.045	22.858	12.105	78716.070	49486.371	94	120	20746	0	1	-1.00	-1.00	-1.000	-1.000	1.000
2206	10.00	65.07	65.90	65.14	66.81	206.85	78.30	3325.04	144230.88	103167	0.986	0.971	0.990	0.997	0.988	0.012	17.731	14.319	27219.684	77290.172	165	23	2391	0	1	-1.00	-1.00	-1.000	-1.000	1.000
13101	10.00	65.06	65.91	64.40	66.23	205.83	62.87	3324.75	144212.00	103158	0.990	0.981	0.995	0.998	0.977	0.023	22.091	12.981	67867.398	55095.121	108	100	17132	0	1	-1.00	-1.00	-1.000	-1.000	1.000
5432	10.00	65.06	65.72	65.00	66.17	207.20	179.58	3324.49	144195.27	103150	0.984	0.968	0.988	0.997	0.989	0.011	18.204	14.350	40472.406	47482.348	89	48	6754	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8077	10.00	65.05	65.92	65.20	66.30	206.35	0.76	3322.97	144096.67	103103	0.988	0.975	0.991	0.998	0.989	0.011	18.507	14.245	50199.035	62060.484	126	66	10337	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1946	10.00	65.04	65.47	63.79	68.49	207.94	52.38	3322.30	144052.66	103082	0.980	0.960	0.989	0.996	0.974	0.026	19.083	13.722	26079.387	55380.207	110	21	2154	0	1	-1.00	-1.00	-1.000	-1.000	1.000
7299	10.00	65.04	66.64	62.74	67.32	206.72	46.70	3322.23	144048.45	103080	0.986	0.972	0.991	0.998	0.942	0.058	21.055	13.075	47131.676	52032.066	101	60	9108	0	1	-1.00	-1.00	-1.000	-1.000	1.000
4324	10.00	65.03	65.40	65.28	65.87	206.20	117.93	3320.97	143966.75	103041	0.988	0.976	0.991	0.998	0.998	0.002	19.269	13.709	35719.230	48231.535	92	39	5109	0	1	-1.00	-1.00	-1.000	-1.000	1.000
936	10.00	65.01	65.57	64.22	66.47	205.69	105.89	3319.17	143849.38	102985	0.990	0.981	0.994	0.998	0.979	0.021	20.241	13.477	21259.152	38787.184	67	12	962	0	1	-1.00	-1.00	-1.000	-1.000	1.000
2377	10.00	65.00	65.81	65.00	66.42	207.37	16.25	3318.75	143822.17	102972	0.982	0.965	0.988	0.996	0.988	0.012	18.925	14.011	27967.127	40168.953	71	24	2575	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11416	10.00	65.00	66.20	64.44	66.37	206.04	39.70	3318.40	143799.09	102961	0.988	0.977	0.991	0.998	0.973	0.027	21.449	13.027	63002.672	36677.520	62	90	15117	0	1	-1.00	-1.00	-1.000	-1.000	1.000
2165	10.00	64.99	65.74	65.27	65.83	206.18	42.15	3317.72	143755.14	102940	0.988	0.976	0.990	0.998	0.993	0.007	18.995	14.084	26896.100	60686.566	122	22	2329	0	1	-1.00	-1.00	-1.000	-1.000	1.000
15832	10.00	64.98	65.40	64.80	66.52	206.01	90.74	3316.62	143683.92	102906	0.988	0.977	0.991	0.998	0.991	0.009	21.065	12.731	78232.180	26483.420	37	119	20649	0	1	-1.00	-1.00	-1.000	-1.000	1.000
7830	10.00	64.95	65.55	64.47	66.52	206.18	149.52	3313.53	143482.91	102810	0.987	0.974	0.991	0.997	0.983	0.017	22.103	12.642	49105.246	82093.594	176	64	9984	0	1	-1.00	-1.00	-1.000	-1.000	1.000
3099	10.00	64.95	66.16	64.82	66.29	206.24	1.98	3313.37	143472.44	102805	0.987	0.974	0.990	0.998	0.980	0.020	22.657	12.428	30466.533	41762.988	75	29	3414	0	1	-1.00	-1.00	-1.000	-1.000	1.000
15811	10.00	64.92	65.39	65.00	66.22	206.21	7.68	3310.40	143279.89	102713	0.986	0.973	0.990	0.997	0.994	0.006	18.391	13.997	78040.203	39179.320	69	119	20617	0	1	-1.00	-1.00	-1.000	-1.000	1.000
21000	10.00	64.92	76.52	55.50	76.64	214.12	1.31	3309.76	143238.03	102693	0.950	0.902	0.990	0.983	0.725	0.275	21.601	13.141	90365.609	40613.957	72	142	23782	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8920	10.00	64.90	65.29	64.52	66.55	205.65	27.80	3308.08	143129.22	102641	0.989	0.978	0.993	0.998	0.988	0.012	21.889	12.883	53155.707	49543.051	94	72	11517	0	1	-1.00	-1.00	-1.000	-1.000	1.000
12928	10.00	64.90	65.40	64.84	65.77	205.41	71.41	3307.86	143114.58	102634	0.990	0.980	0.992	0.998	0.991	0.009	20.951	13.098	67366.352	44891.758	83	99	16949	0	1	-1.00	-1.00	-1.000	-1.000	1.000
6816	10.00	64.89	65.26	65.22	65.53	206.04	118.29	3306.63	143035.16	102596	0.987	0.974	0.989	0.998	0.999	0.001	19.382	13.869	45375.668	36221.156	61	57	8552	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8027	10.00	64.88	65.90	65.60	66.06	206.11	107.11	3305.67	142972.39	102566	0.986	0.973	0.991	0.997	0.995	0.005	20.035	13.833	49886.992	38506.098	67	66	10278	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8127	10.00	64.86	65.36	64.95	65.56	205.16	63.28	3303.60	142838.61	102502	0.990	0.981	0.992	0.998	0.994	0.006	20.548	12.838	50588.379	72143.391	152	67	10462	0	1	-1.00	-1.00	-1.000	-1.000	1.000
3092	10.00	64.86	65.71	65.11	65.76	205.79	173.04	3303.60	142838.61	102502	0.987	0.975	0.990	0.998	0.991	0.009	21.049	12.945	30632.682	47083.633	89	29	3400	0	1	-1.00	-1.00	-1.000	-1.000	1.000
3191	10.00	64.85	73.10	62.33	73.10	208.26	20.17	3302.51	142767.55	102468	0.976	0.952	0.987	0.997	0.853	0.147	19.939	13.949	30981.121	42659.652	77	30	3528	0	1	-1.00	-1.00	-1.000	-1.000	1.000
4714	10.00	64.83	66.12	64.71	66.42	206.34	24.75	3301.12	142677.67	102425	0.984	0.969	0.989	0.998	0.979	0.021	19.220	14.098	37318.617	50933.895	98	42	5641	0	1	-1.00	-1.00	-1.000	-1.000	1.000
15067	10.00	64.82	65.90	64.32	66.39	206.39	1.56	3299.48	142571.11	102374	0.984	0.968	0.989	0.997	0.976	0.024	21.543	13.075	75191.148	43524.723	80	113	19566	0	1	-1.00	-1.00	-1.000	-1.000	1.000
311	10.00	64.79	66.11	65.07	66.23	206.03	81.05	3296.96	142408.20	102296	0.985	0.971	0.987	0.997	0.984	0.016	18.416	14.132	18296.705	39465.652	69	6	360	0	1	-1.00	-1.00	-1.000	-1.000	1.000
15731	10.00	64.79	66.55	64.14	66.58	205.21	174.68	3296.93	142406.14	102295	0.989	0.979	0.993	0.998	0.964	0.036	22.840	12.152	77666.914	78304.000	167	118	20483	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8333	10.00	64.78	64.95	64.95	65.60	206.22	83.49	3296.16	142355.98	102271	0.984	0.969	0.987	0.997	1.000	0.000	18.560	14.350	50915.406	50503.652	97	68	10712	0	1	-1.00	-1.00	-1.000	-1.000	1.000
485	10.00	64.78	66.66	63.91	66.87	205.85	47.30	3295.80	142333.06	102260	0.986	0.972	0.990	0.997	0.959	0.041	19.685	13.360	18880.426	36748.797	63	7	518	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11352	10.00	64.77	65.11	63.73	65.91	205.06	79.61	3294.90	142274.58	102232	0.990	0.979	0.993	0.998	0.979	0.021	21.171	13.169	62045.773	29040.865	43	89	15013	0	1	-1.00	-1.00	-1.000	-1.000	1.000
3678	10.00	64.77	65.46	64.95	65.76	205.97	71.56	3294.64	142257.89	102224	0.985	0.971	0.990	0.998	0.992	0.008	20.200	13.455	33063.941	39007.941	68	34	4190	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1351	10.00	64.77	65.60	65.02	65.66	205.32	166.45	3294.58	142253.72	102222	0.988	0.977	0.992	0.997	0.991	0.009	19.545	13.756	23367.455	56059.824	111	16	1491	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11502	10.00	64.76	66.04	64.25	66.43	205.28	115.97	3293.35	142174.41	102184	0.988	0.977	0.991	0.998	0.973	0.027	19.560	13.850	62962.340	66862.711	138	90	15193	0	1	-1.00	-1.00	-1.000	-1.000	1.000
12277	10.00	64.74	65.48	64.41	65.86	204.93	173.39	3291.97	142084.67	102141	0.990	0.980	0.994	0.998	0.984	0.016	25.137	11.529	64699.105	80607.008	173	94	16023	0	1	-1.00	-1.00	-1.000	-1.000	1.000
16180	10.00	64.74	72.13	64.16	72.42	217.49	130.31	3291.58	142059.66	102129	0.932	0.869	0.964	0.979	0.890	0.110	20.966	14.168	79562.359	59168.371	119	122	21101	0	1	-1.00	-1.00	-1.000	-1.000	1.000
3875	10.00	64.73	65.78	64.69	65.93	205.38	68.57	3290.84	142011.64	102106	0.988	0.975	0.991	0.998	0.983	0.017	21.877	12.842	34063.102	29991.053	45	36	4513	0	1	-1.00	-1.00	-1.000	-1.000	1.000
12170	10.00	64.72	65.50	64.59	65.98	205.73	97.89	3290.00	141957.42	102080	0.986	0.972	0.990	0.998	0.986	0.014	19.381	13.999	64970.430	33593.328	54	94	15904	0	1	-1.00	-1.00	-1.000	-1.000	1.000
2949	10.00	64.72	65.41	63.66	66.03	205.49	102.56	3289.65	141934.48	102069	0.987	0.974	0.990	0.998	0.973	0.027	20.562	13.276	30181.342	45998.184	85	28	3212	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9256	10.00	64.71	66.65	65.04	67.22	205.22	29.09	3289.00	141892.77	102049	0.988	0.976	0.994	0.997	0.976	0.024	22.588	12.027	55035.738	46443.219	87	75	12143	0	1	-1.00	-1.00	-1.000	-1.000	1.000
5865	10.00	64.70	64.75	64.24	66.24	204.66	136.36	3287.87	141819.77	102014	0.991	0.981	0.995	0.998	0.992	0.008	32.165	11.124	42007.063	52229.992	102	51	7339	0	1	-1.00	-1.00	-1.000	-1.000	1.000
6112	10.00	64.68	66.74	63.94	67.11	205.37	19.12	3285.81	141686.30	101950	0.987	0.974	0.991	0.998	0.958	0.042	19.545	13.685	43402.855	69162.906	144	53	7685	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1931	10.00	64.68	65.19	64.43	65.54	205.48	115.91	3285.46	141663.39	101939	0.986	0.973	0.990	0.997	0.988	0.012	19.532	13.683	26001.873	62043.023	126	21	2138	0	1	-1.00	-1.00	-1.000	-1.000	1.000
13226	10.00	64.67	65.37	64.38	65.85	205.71	60.78	3284.65	141611.27	101914	0.985	0.970	0.988	0.998	0.985	0.015	21.059	12.833	68515.672	55989.809	111	101	17307	0	1	-1.00	-1.00	-1.000	-1.000	1.000
4514	10.00	64.63	65.15	64.86	66.18	205.59	69.97	3280.66	141352.91	101790	0.985	0.970	0.990	0.997	0.996	0.004	18.972	13.897	36938.262	70037.852	147	41	5415	0	1	-1.00	-1.00	-1.000	-1.000	1.000
7685	10.00	64.61	65.18	64.82	65.40	205.52	1.70	3278.40	141207.13	101720	0.985	0.970	0.988	0.998	0.995	0.005	19.029	13.971	48361.121	46785.535	88	63	9721	0	1	-1.00	-1.00	-1.000	-1.000	1.000
110	10.00	64.60	68.14	63.78	68.22	207.48	21.61	3277.79	141167.56	101701	0.975	0.952	0.986	0.995	0.936	0.064	20.240	13.243	16220.490	56862.180	113	2	117	0	1	-1.00	-1.00	-1.000	-1.000	1.000
7452	10.00	64.60	68.52	63.97	68.71	206.06	172.06	3277.11	141123.86	101680	0.982	0.965	0.987	0.996	0.934	0.066	24.272	11.749	47552.953	20870.225	23	61	9385	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9712	10.00	64.58	65.48	64.27	65.97	204.67	122.96	3276.05	141055.16	101647	0.989	0.977	0.992	0.998	0.982	0.018	19.594	13.746	56371.277	79621.031	170	78	12805	0	1	-1.00	-1.00	-1.000	-1.000	1.000
7872	10.00	64.55	65.14	64.70	65.45	204.54	99.95	3272.95	140855.34	101551	0.989	0.978	0.992	0.998	0.993	0.007	21.605	12.719	49757.805	68961.086	144	65	10067	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8641	10.00	64.55	66.05	64.57	66.56	204.95	7.40	3272.92	140853.25	101550	0.987	0.974	0.991	0.998	0.977	0.023	23.636	12.294	52373.027	68022.664	141	70	11160	0	1	-1.00	-1.00	-1.000	-1.000	1.000
2778	10.00	64.55	65.21	64.54	65.51	204.90	117.05	3272.28	140811.66	101530	0.987	0.974	0.989	0.998	0.990	0.010	19.908	13.161	29200.043	75008.508	159	27	3010	0	1	-1.00	-1.00	-1.000	-1.000	1.000
69	10.00	64.53	65.21	64.46	66.26	203.59	87.09	3270.25	140680.63	101467	0.993	0.986	0.996	0.999	0.989	0.011	21.872	12.431	15894.636	47576.277	90	1	64	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11624	10.00	64.52	65.37	62.51	66.84	205.47	100.91	3269.18	140611.98	101434	0.984	0.968	0.990	0.997	0.956	0.044	18.454	13.928	63077.430	62947.059	129	91	15327	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8207	10.00	64.51	66.10	63.16	66.37	204.64	164.26	3268.44	140564.19	101411	0.988	0.975	0.991	0.998	0.956	0.044	19.203	13.917	50512.367	33722.922	55	67	10559	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8542	10.00	64.49	78.38	57.19	78.66	214.18	73.49	3266.38	140431.13	101347	0.943	0.890	0.978	0.985	0.730	0.270	26.848	13.331	51994.047	22950.508	27	70	11046	0	1	-1.00	-1.00	-1.000	-1.000	1.000
14000	10.00	64.48	65.06	64.21	65.58	204.24	14.48	3265.51	140375.02	101320	0.989	0.978	0.993	0.998	0.987	0.013	21.174	12.868	71239.273	55671.289	110	106	18275	0	1	-1.00	-1.00	-1.000	-1.000	1.000
15550	10.00	64.47	64.84	64.31	65.20	204.41	46.08	3264.35	140300.23	101284	0.988	0.976	0.990	0.998	0.992	0.008	19.351	14.169	77078.672	49753.445	95	117	20251	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11269	10.00	64.46	68.19	64.24	69.69	209.70	48.14	3263.61	140252.42	101261	0.963	0.927	0.978	0.988	0.942	0.058	22.276	12.858	62009.051	45240.555	84	89	14972	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8118	10.00	64.45	66.61	63.23	67.57	204.34	90.96	3262.41	140175.55	101224	0.988	0.977	0.993	0.998	0.949	0.051	21.412	12.912	50567.660	77986.063	167	67	10447	0	1	-1.00	-1.00	-1.000	-1.000	1.000
15814	10.00	64.44	65.86	65.22	66.64	204.68	106.72	3261.06	140088.34	101182	0.986	0.973	0.992	0.997	0.990	0.010	21.642	12.987	78009.047	38230.305	66	119	20620	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1318	10.00	64.43	64.65	64.35	65.84	204.37	102.73	3260.19	140032.28	101155	0.988	0.976	0.992	0.998	0.995	0.005	23.143	12.135	23790.178	45026.906	83	16	1463	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11057	10.00	64.43	65.00	64.62	65.35	204.12	102.18	3259.90	140013.58	101146	0.989	0.978	0.993	0.998	0.994	0.006	22.373	12.336	61119.996	12537.273	2	87	14652	0	1	-1.00	-1.00	-1.000	-1.000	1.000
207	10.00	64.42	66.37	63.55	66.46	205.24	103.42	3258.96	139953.34	101117	0.983	0.967	0.989	0.997	0.958	0.042	21.965	12.934	17032.311	51263.477	99	4	232	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8992	10.00	64.41	64.64	64.42	65.42	204.58	172.93	3258.51	139924.31	101103	0.986	0.973	0.990	0.998	0.997	0.003	20.545	12.905	53540.016	59808.641	121	73	11705	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9212	10.00	64.41	67.91	63.54	68.06	205.35	151.05	3258.19	139903.53	101093	0.983	0.966	0.991	0.997	0.936	0.064	22.821	12.191	54694.180	87534.648	191	75	12039	0	1	-1.00	-1.00	-1.000	-1.000	1.000
12256	10.00	64.40	65.32	64.26	65.44	203.48	147.55	3257.68	139870.31	101077	0.992	0.983	0.993	0.999	0.984	0.016	22.266	12.118	64900.742	65079.922	134	94	15984	0	1	-1.00	-1.00	-1.000	-1.000	1.000
7548	10.00	64.37	64.71	63.94	66.38	204.40	169.67	3254.55	139669.05	100980	0.987	0.974	0.991	0.998	0.988	0.012	20.112	13.582	48178.785	59943.387	121	62	9528	0	1	-1.00	-1.00	-1.000	-1.000	1.000
13423	10.00	64.37	66.05	63.75	66.31	204.17	75.72	3254.52	139666.95	100979	0.988	0.976	0.993	0.998	0.965	0.035	19.596	13.814	69282.211	59715.016	120	102	17528	0	1	-1.00	-1.00	-1.000	-1.000	1.000
16898	10.00	64.36	64.88	64.36	65.58	204.76	27.38	3253.65	139610.95	100952	0.985	0.970	0.989	0.997	0.992	0.008	20.035	13.751	81966.141	57843.313	115	126	21731	0	1	-1.00	-1.00	-1.000	-1.000	1.000
17211	10.00	64.35	64.72	64.57	65.18	204.25	118.69	3252.62	139544.58	100920	0.987	0.974	0.990	0.997	0.998	0.002	19.089	14.048	82831.711	59629.168	120	128	22038	0	1	-1.00	-1.00	-1.000	-1.000	1.000
5523	10.00	64.34	65.22	64.46	65.31	204.19	158.92	3251.20	139453.33	100876	0.987	0.975	0.992	0.998	0.988	0.012	20.486	13.167	41129.145	73293.234	155	49	6902	0	1	-1.00	-1.00	-1.000	-1.000	1.000
15271	10.00	64.33	64.95	64.30	65.21	204.03	4.89	3250.71	139422.23	100861	0.988	0.976	0.991	0.998	0.990	0.010	21.413	13.120	75918.266	53978.023	106	115	19894	0	1	-1.00	-1.00	-1.000	-1.000	1.000
4461	10.00	64.32	67.43	62.94	67.49	204.33	83.45	3249.46	139341.34	100822	0.986	0.973	0.990	0.998	0.933	0.067	21.016	12.812	36409.117	68693.289	143	40	5322	0	1	-1.00	-1.00	-1.000	-1.000	1.000
4622	10.00	64.32	64.86	64.29	65.37	204.46	129.23	3248.75	139295.73	100800	0.986	0.971	0.990	0.997	0.991	0.009	19.201	13.969	37432.684	16191.893	10	42	5553	0	1	-1.00	-1.00	-1.000	-1.000	1.000
2143	10.00	64.31	65.42	64.04	65.62	203.94	103.45	3248.72	139293.66	100799	0.988	0.976	0.991	0.998	0.979	0.021	19.337	14.317	26787.498	54639.652	107	22	2314	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9006	10.00	64.30	68.83	63.42	69.21	207.98	33.28	3246.72	139165.20	100737	0.968	0.938	0.981	0.992	0.921	0.079	21.640	14.074	53917.895	45713.465	85	73	11741	0	1	-1.00	-1.00	-1.000	-1.000	1.000
4513	10.00	64.27	65.08	63.67	65.88	204.54	135.74	3244.56	139026.39	100670	0.985	0.969	0.989	0.997	0.978	0.022	19.055	14.238	36752.578	70798.469	148	41	5414	0	1	-1.00	-1.00	-1.000	-1.000	1.000
14456	10.00	64.26	65.46	62.67	67.24	204.07	57.47	3242.95	138922.80	100620	0.987	0.973	0.992	0.998	0.957	0.043	23.274	12.047	73060.484	47511.742	90	109	18833	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9124	10.00	64.25	64.61	64.44	64.82	203.15	151.78	3242.33	138883.45	100601	0.991	0.982	0.993	0.998	0.997	0.003	21.280	12.902	54299.840	23524.844	29	74	11856	0	1	-1.00	-1.00	-1.000	-1.000	1.000
13094	10.00	64.23	66.80	64.47	67.38	206.53	89.60	3240.43	138761.28	100542	0.974	0.949	0.981	0.994	0.965	0.035	19.359	14.013	68209.453	52039.371	101	100	17125	0	1	-1.00	-1.00	-1.000	-1.000	1.000
925	10.00	64.21	68.46	63.35	68.53	204.51	103.56	3238.24	138620.56	100474	0.984	0.968	0.991	0.998	0.925	0.075	22.391	12.978	21673.568	29750.582	44	12	939	0	1	-1.00	-1.00	-1.000	-1.000	1.000
4799	10.00	64.20	65.73	63.08	66.62	203.81	64.10	3237.44	138568.78	100449	0.987	0.974	0.990	0.998	0.960	0.040	21.436	12.906	38089.684	70390.469	147	43	5782	0	1	-1.00	-1.00	-1.000	-1.000	1.000
3336	10.00	64.20	64.69	64.13	65.73	204.88	128.79	3236.86	138531.55	100431	0.982	0.964	0.988	0.996	0.991	0.009	23.023	12.254	31791.656	43597.551	80	31	3737	0	1	-1.00	-1.00	-1.000	-1.000	1.000
14386	10.00	64.18	64.81	64.68	65.06	204.09	140.45	3234.73	138395.03	100365	0.985	0.971	0.989	0.998	0.998	0.002	20.443	13.337	72490.750	84689.055	183	108	18720	0	1	-1.00	-1.00	-1.000	-1.000	1.000
5166	10.00	64.17	64.70	64.36	64.86	203.66	10.74	3233.66	138326.78	100332	0.987	0.974	0.990	0.998	0.995	0.005	19.562	13.685	39619.535	33910.609	55	46	6342	0	1	-1.00	-1.00	-1.000	-1.000	1.000
14915	10.00	64.16	64.79	63.78	64.89	203.49	136.30	3233.02	138285.44	100312	0.988	0.976	0.991	0.998	0.984	0.016	19.753	13.980	74580.695	51957.004	100	112	19366	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1371	10.00	64.15	64.40	64.22	64.88	203.18	101.64	3231.99	138219.23	100280	0.989	0.979	0.993	0.998	0.997	0.003	19.133	14.000	23765.295	64487.309	132	16	1512	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1511	10.00	64.15	65.54	63.53	68.41	207.50	34.44	3231.73	138202.72	100272	0.969	0.938	0.982	0.992	0.969	0.031	21.757	12.875	24060.885	32213.305	51	17	1661	0	1	-1.00	-1.00	-1.000	-1.000	1.000
2254	10.00	64.15	64.64	64.03	64.93	203.70	55.14	3231.67	138198.58	100270	0.987	0.973	0.990	0.997	0.991	0.009	18.831	14.204	27060.410	55960.578	111	23	2445	0	1	-1.00	-1.00	-1.000	-1.000	1.000
18108	10.00	64.14	64.37	63.84	65.03	203.06	88.46	3231.22	138169.63	100256	0.990	0.979	0.993	0.998	0.992	0.008	24.751	11.524	85255.094	36069.813	61	133	22771	0	1	-1.00	-1.00	-1.000	-1.000	1.000
4567	10.00	64.14	65.90	63.49	66.30	203.63	140.65	3230.60	138130.34	100237	0.987	0.974	0.991	0.998	0.963	0.037	19.873	13.527	37004.430	39917.934	71	41	5491	0	1	-1.00	-1.00	-1.000	-1.000	1.000
7479	10.00	64.08	65.14	63.56	65.57	203.43	33.34	3225.48	137801.84	100078	0.987	0.974	0.989	0.998	0.976	0.024	21.698	12.878	48187.000	25325.455	33	62	9440	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1140	10.00	64.08	64.44	63.96	64.79	203.39	54.24	3225.25	137787.38	100071	0.987	0.974	0.991	0.997	0.993	0.007	19.712	13.844	22504.504	36419.371	61	14	1191	0	1	-1.00	-1.00	-1.000	-1.000	1.000
12156	10.00	64.08	64.48	63.77	65.20	203.95	171.09	3225.03	137772.91	100064	0.984	0.969	0.988	0.997	0.989	0.011	19.663	14.162	65017.645	24552.387	31	94	15881	0	1	-1.00	-1.00	-1.000	-1.000	1.000
12402	10.00	64.06	64.50	62.53	65.82	203.08	99.21	3223.51	137675.84	100017	0.988	0.977	0.992	0.998	0.969	0.031	21.626	12.845	65587.688	28660.637	42	95	16207	0	1	-1.00	-1.00	-1.000	-1.000	1.000
2598	10.00	64.03	64.89	63.76	65.21	203.40	129.54	3220.00	137450.84	99908	0.986	0.973	0.989	0.998	0.983	0.017	19.205	14.048	28515.344	30620.494	47	25	2811	0	1	-1.00	-1.00	-1.000	-1.000	1.000
10965	10.00	64.03	65.55	63.79	65.73	202.97	65.40	3219.71	137432.27	99899	0.988	0.977	0.993	0.998	0.973	0.027	19.537	14.035	61306.094	50628.777	98	87	14556	0	1	-1.00	-1.00	-1.000	-1.000	1.000
10433	10.00	64.01	65.05	63.28	65.54	202.78	123.09	3217.78	137308.50	99839	0.989	0.978	0.993	0.998	0.973	0.027	20.063	13.593	59024.742	26135.191	36	83	13810	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9447	10.00	63.99	65.61	63.44	66.10	202.80	116.43	3216.29	137213.61	99793	0.989	0.977	0.993	0.998	0.967	0.033	21.267	12.909	56051.109	76139.406	162	77	12472	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8175	10.00	63.98	65.35	63.93	65.63	202.73	71.60	3214.62	137106.39	99741	0.989	0.978	0.991	0.998	0.978	0.022	21.431	12.889	50759.617	53032.672	104	67	10510	0	1	-1.00	-1.00	-1.000	-1.000	1.000
