#                                                                 21.09.2022 12:05
# ________________________________________________________________________________
# 
# 
# 
# Curve Name:
#   !$PHBH 3D
# Curve Values:
#           Index             Ts          Value
#                           [�C]        [Wg^-1]
           6568        77.6656     -0.0035718
           6569        77.5822    -0.00385895
           6570        77.4988    -0.00417137
           6571        77.4153    -0.00446941
           6572        77.3319    -0.00473879
           6573        77.2485    -0.00516182
           6574         77.165    -0.00558523
           6575        77.0816     -0.0060223
           6576        76.9981    -0.00643456
           6577        76.9146     -0.0068458
           6578        76.8312    -0.00726196
           6579        76.7477    -0.00764308
           6580        76.6643    -0.00795735
           6581        76.5809     -0.0082983
           6582        76.4974    -0.00864547
           6583         76.414    -0.00899999
           6584        76.3306    -0.00937988
           6585        76.2471    -0.00985663
           6586        76.1636     -0.0103464
           6587        76.0801     -0.0109007
           6588        75.9966      -0.011462
           6589        75.9132     -0.0119019
           6590        75.8297     -0.0122881
           6591        75.7463     -0.0126679
           6592        75.6628     -0.0130188
           6593        75.5794     -0.0133866
           6594         75.496     -0.0137465
           6595        75.4125      -0.014143
           6596         75.329     -0.0146337
           6597        75.2456     -0.0151687
           6598        75.1621     -0.0156615
           6599        75.0786     -0.0161462
           6600        74.9952     -0.0165844
           6601        74.9117     -0.0170011
           6602        74.8283     -0.0173158
           6603        74.7448     -0.0176867
           6604        74.6614      -0.018065
           6605         74.578     -0.0184343
           6606        74.4945     -0.0188724
           6607         74.411     -0.0192824
           6608        74.3276     -0.0196841
           6609        74.2442     -0.0200907
           6610        74.1607      -0.020546
           6611        74.0773     -0.0209203
           6612        73.9938     -0.0212165
           6613        73.9104     -0.0214796
           6614         73.827     -0.0217227
           6615        73.7436      -0.021993
           6616        73.6602     -0.0222592
           6617        73.5768     -0.0225185
           6618        73.4934     -0.0227854
           6619          73.41     -0.0230423
           6620        73.3266     -0.0233035
           6621        73.2432     -0.0235674
           6622        73.1598     -0.0237827
           6623        73.0764     -0.0239015
           6624        72.9931     -0.0239325
           6625        72.9098     -0.0239428
           6626        72.8264     -0.0239596
           6627        72.7431     -0.0239983
           6628        72.6598     -0.0240362
           6629        72.5764     -0.0240713
           6630        72.4931     -0.0241188
           6631        72.4097     -0.0241618
           6632        72.3264     -0.0241841
           6633        72.2431      -0.024165
           6634        72.1598     -0.0240483
           6635        72.0765     -0.0239035
           6636        71.9932     -0.0237247
           6637        71.9099     -0.0235477
           6638        71.8267     -0.0233772
           6639        71.7434     -0.0232164
           6640        71.6601     -0.0230516
           6641        71.5768     -0.0228824
           6642        71.4935     -0.0227411
           6643        71.4102      -0.022575
           6644         71.327     -0.0223572
           6645        71.2437     -0.0220979
           6646        71.1605     -0.0217556
           6647        71.0772     -0.0214598
           6648         70.994     -0.0211735
           6649        70.9107      -0.020893
           6650        70.8275     -0.0206199
           6651        70.7442     -0.0203514
           6652         70.661     -0.0200822
           6653        70.5777     -0.0198069
           6654        70.4945     -0.0195426
           6655        70.4112      -0.019282
           6656         70.328     -0.0189681
           6657        70.2447     -0.0186205
           6658        70.1615      -0.018289
           6659        70.0783      -0.017976
           6660         69.995     -0.0176696
           6661        69.9118     -0.0173541
           6662        69.8285     -0.0170799
           6663        69.7453     -0.0168301
           6664         69.662      -0.016675
           6665        69.5787     -0.0165823
           6666        69.4954     -0.0162279
           6667        69.4122     -0.0159066
           6668         69.329     -0.0155955
           6669        69.2457     -0.0153061
           6670        69.1625     -0.0150159
           6671        69.0792     -0.0147122
           6672         68.996      -0.014429
           6673        68.9127     -0.0142073
           6674        68.8294     -0.0140464
           6675        68.7461     -0.0138967
           6676        68.6628     -0.0137243
           6677        68.5796     -0.0135634
           6678        68.4963     -0.0134122
           6679         68.413     -0.0130785
           6680        68.3298     -0.0127811
           6681        68.2465     -0.0124997
           6682        68.1633     -0.0122331
           6683          68.08     -0.0120622
           6684        67.9967     -0.0119188
           6685        67.9134     -0.0118142
           6686        67.8301     -0.0117083
           6687        67.7468     -0.0116112
           6688        67.6635     -0.0114965
           6689        67.5802     -0.0113334
           6690        67.4969     -0.0111328
           6691        67.4137     -0.0109009
           6692        67.3304     -0.0107059
           6693        67.2471     -0.0104883
           6694        67.1638     -0.0102349
           6695        67.0805     -0.0101375
           6696        66.9972      -0.010095
           6697        66.9139     -0.0100444
           6698        66.8306    -0.00996262
           6699        66.7473    -0.00987971
           6700         66.664    -0.00980478
           6701        66.5807    -0.00970027
           6702        66.4974      -0.009542
           6703        66.4141    -0.00937032
           6704        66.3308    -0.00921837
           6705        66.2475    -0.00907184
           6706        66.1642    -0.00894693
           6707        66.0809    -0.00891215
           6708        65.9976    -0.00893075
           6709        65.9142    -0.00894366
           6710        65.8309     -0.0089601
           6711        65.7476    -0.00893287
           6712        65.6643    -0.00884168
           6713         65.581    -0.00872242
           6714        65.4977    -0.00858336
           6715        65.4144    -0.00843792
           6716        65.3311     -0.0083185
           6717        65.2477    -0.00828877
           6718        65.1644      -0.008339
           6719         65.081    -0.00843211
           6720        64.9977    -0.00847512
           6721        64.9144    -0.00850968
           6722         64.831    -0.00854183
           6723        64.7477    -0.00854796
           6724        64.6643    -0.00857613
           6725         64.581    -0.00861023
           6726        64.4977    -0.00863826
           6727        64.4143     -0.0086744
           6728         64.331    -0.00876047
           6729        64.2476    -0.00896532
           6730        64.1642    -0.00920209
           6731        64.0808    -0.00949396
           6732        63.9974    -0.00974895
           6733         63.914     -0.0100113
           6734        63.8306     -0.0102864
           6735        63.7472     -0.0105676
           6736        63.6638     -0.0108448
           6737        63.5803      -0.011169
           6738        63.4969     -0.0116404
           6739        63.4134     -0.0122149
           6740        63.3299     -0.0128595
           6741        63.2464     -0.0135818
           6742        63.1628     -0.0144159
           6743        63.0792     -0.0153132
           6744        62.9956      -0.016347
           6745         62.912     -0.0173626
           6746        62.8284     -0.0184058
           6747        62.7448     -0.0194702
           6748        62.6612     -0.0206439
           6749        62.5775     -0.0219127
           6750        62.4938     -0.0234539
           6751          62.41     -0.0251011
           6752        62.3262     -0.0268846
           6753        62.2424     -0.0287295
           6754        62.1585     -0.0307359
           6755        62.0747     -0.0327894
           6756        61.9908     -0.0348508
           6757        61.9069     -0.0369166
           6758         61.823     -0.0389836
           6759        61.7392     -0.0410551
           6760        61.6553     -0.0431289
           6761        61.5714     -0.0451936
           6762        61.4876     -0.0472606
           6763        61.4037     -0.0493262
           6764        61.3198     -0.0513295
           6765         61.236     -0.0532155
           6766        61.1522      -0.054904
           6767        61.0685     -0.0564278
           6768        60.9849       -0.05757
           6769        60.9014     -0.0584176
           6770        60.8179     -0.0590779
           6771        60.7344     -0.0595346
           6772        60.6511     -0.0594602
           6773        60.5678     -0.0592452
           6774        60.4846     -0.0588381
           6775        60.4015      -0.058304
           6776        60.3184     -0.0574259
           6777        60.2354     -0.0561356
           6778        60.1524     -0.0546265
           6779        60.0695     -0.0530001
           6780        59.9868     -0.0508232
           6781         59.904     -0.0485481
           6782        59.8214     -0.0460528
           6783        59.7387     -0.0434934
           6784        59.6561     -0.0409188
           6785        59.5734     -0.0383867
           6786        59.4907     -0.0359508
           6787         59.408     -0.0335482
           6788        59.3253     -0.0311261
           6789        59.2426     -0.0286977
           6790        59.1599     -0.0262766
           6791        59.0772     -0.0238611
           6792        58.9944     -0.0216201
           6793        58.9116     -0.0194876
           6794        58.8288     -0.0175162
           6795         58.746     -0.0156452
           6796         58.663     -0.0140614
           6797        58.5801      -0.012592
           6798        58.4971     -0.0112709
           6799        58.4141    -0.00999149
           6800        58.3311    -0.00876031
           6801        58.2481    -0.00752633
           6802         58.165    -0.00635007
           6803         58.082     -0.0052127
           6804        57.9989    -0.00418129
           6805        57.9159    -0.00316304
           6806        57.8328    -0.00219292
           6807        57.7497    -0.00135057
           6808        57.6665   -0.000614556
           6809        57.5833   5.95436e-005
           6810        57.5002    0.000762094
           6811         57.417     0.00146848
           6812        57.3339     0.00216969
           6813        57.2507     0.00285971
           6814        57.1676     0.00354843
           6815        57.0844     0.00423721
           6816        57.0012     0.00491824
           6817        56.9181     0.00556343
           6818        56.8349     0.00612195
           6819        56.7517     0.00661381
           6820        56.6685     0.00707752
           6821        56.5852     0.00755465
           6822         56.502      0.0080242
           6823        56.4188     0.00847927
           6824        56.3356      0.0089985
           6825        56.2524     0.00956366
           6826        56.1692      0.0100856
           6827         56.086      0.0106099
           6828        56.0028      0.0111364
           6829        55.9196      0.0115621
           6830        55.8363      0.0119746
           6831        55.7531      0.0123447
           6832        55.6699      0.0126811
           6833        55.5866      0.0130256
           6834        55.5034      0.0133773
           6835        55.4201      0.0137378
           6836        55.3369       0.014123
           6837        55.2537      0.0146028
           6838        55.1704      0.0150779
           6839        55.0872      0.0154588
           6840        55.0039      0.0158039
           6841        54.9207        0.01613
           6842        54.8374      0.0163836
           6843        54.7541      0.0165014
           6844        54.6708      0.0166302
           6845        54.5875      0.0169048
           6846        54.5043      0.0172352
           6847         54.421      0.0175568
           6848        54.3378      0.0178592
           6849        54.2545       0.018172
           6850        54.1712      0.0184814
           6851         54.088       0.018798
           6852        54.0047      0.0191365
           6853        53.9214      0.0190898
           6854        53.8381      0.0191081
           6855        53.7547       0.019222
           6856        53.6715      0.0193829
           6857        53.5882      0.0195978
           6858        53.5049      0.0198689
           6859        53.4216      0.0201242
           6860        53.3383       0.020367
           6861        53.2551      0.0205854
           6862        53.1718      0.0208179
           6863        53.0885      0.0210235
           6864        53.0052      0.0211794
           6865        52.9219      0.0212156
           6866        52.8385      0.0212719
           6867        52.7552      0.0213247
           6868        52.6719      0.0213566
           6869        52.5886      0.0215643
           6870        52.5053      0.0218279
           6871        52.4221      0.0221535
           6872        52.3388      0.0224852
           6873        52.2555       0.022722
           6874        52.1723      0.0229227
           6875        52.0889      0.0230055
           6876        52.0056       0.023075
           6877        51.9223      0.0231619
           6878         51.839      0.0232537
           6879        51.7557      0.0233546
           6880        51.6724      0.0234561
           6881        51.5891       0.023572
           6882        51.5058      0.0237526
           6883        51.4225      0.0240016
           6884        51.3392      0.0242698
           6885        51.2559      0.0245184
           6886        51.1726        0.02457
           6887        51.0893      0.0246433
           6888         51.006      0.0247058
           6889        50.9226       0.024781
           6890        50.8393      0.0248438
           6891         50.756      0.0249446
           6892        50.6727      0.0251328
           6893        50.5894      0.0253528
           6894        50.5061      0.0255346
           6895        50.4228       0.025719
           6896        50.3395       0.025903
           6897        50.2563      0.0260794
           6898        50.1729      0.0261139
           6899        50.0896      0.0261363
           6900        50.0063      0.0261884
           6901        49.9229       0.026243
           6902        49.8396      0.0263047
           6903        49.7563       0.026401
           6904         49.673      0.0265832
           6905        49.5897      0.0267938
           6906        49.5064      0.0269682
           6907        49.4231      0.0271452
           6908        49.3398      0.0273139
           6909        49.2565      0.0274595
           6910        49.1732      0.0274526
           6911        49.0899      0.0274616
           6912        49.0065      0.0274752
           6913        48.9232      0.0275401
           6914        48.8399      0.0277259
           6915        48.7566      0.0278885
           6916        48.6733      0.0280742
           6917          48.59      0.0282759
           6918        48.5067      0.0285591
           6919        48.4235      0.0287547
           6920        48.3401      0.0288733
           6921        48.2568      0.0289754
           6922        48.1735      0.0289531
           6923        48.0901      0.0289123
           6924        48.0068      0.0289049
           6925        47.9235      0.0289522
           6926        47.8402      0.0291584
           6927        47.7569       0.029348
           6928        47.6736      0.0295121
           6929        47.5903      0.0296779
           6930         47.507      0.0298301
           6931        47.4237      0.0299648
           6932        47.3404      0.0300307
           6933         47.257      0.0300473
           6934        47.1737      0.0300579
           6935        47.0903      0.0300801
           6936         47.007      0.0301532
           6937        46.9237      0.0302673
           6938        46.8404      0.0305022
           6939        46.7571      0.0306963
           6940        46.6738      0.0308835
           6941        46.5905      0.0310916
           6942        46.5072      0.0312375
           6943        46.4239       0.031302
           6944        46.3406      0.0313237
           6945        46.2573      0.0313346
           6946        46.1739      0.0313584
           6947        46.0906      0.0313751
           6948        46.0073      0.0314396
           6949         45.924      0.0316208
           6950        45.8407      0.0318489
           6951        45.7574      0.0320695
           6952        45.6741      0.0322582
           6953        45.5908      0.0323602
           6954        45.5075      0.0324221
           6955        45.4241      0.0324745
           6956        45.3408      0.0324939
           6957        45.2575      0.0324942
           6958        45.1741      0.0324931
           6959        45.0908      0.0324602
           6960        45.0075       0.032612
           6961        44.9242      0.0328199
           6962        44.8409      0.0330269
           6963        44.7576      0.0332444
           6964        44.6743      0.0334179
           6965         44.591      0.0335012
           6966        44.5076       0.033572
           6967        44.4243      0.0335824
           6968         44.341      0.0335811
           6969        44.2576      0.0334969
           6970        44.1742      0.0333382
           6971        44.0909      0.0335292
           6972        44.0076      0.0337292
           6973        43.9244      0.0339154
           6974         43.841      0.0340818
           6975        43.7578      0.0342575
           6976        43.6744      0.0344136
           6977        43.5911      0.0345481
           6978        43.5078      0.0347139
           6979        43.4245      0.0345821
           6980        43.3411      0.0344964
           6981        43.2578      0.0344477
           6982        43.1744      0.0344355
           6983        43.0911      0.0344572
           6984        43.0078      0.0346499
           6985        42.9245      0.0348228
           6986        42.8412      0.0349567
           6987        42.7579      0.0351034
           6988        42.6746      0.0352453
           6989        42.5912      0.0353282
           6990        42.5079      0.0353134
           6991        42.4246      0.0353089
           6992        42.3412      0.0353406
           6993        42.2579      0.0353703
           6994        42.1746      0.0354157
           6995        42.0912      0.0353938
           6996        42.0079      0.0355507
           6997        41.9246      0.0357347
           6998        41.8413       0.035924
           6999         41.758      0.0361469
           7000        41.6747      0.0363438
           7001        41.5914      0.0363348
           7002         41.508      0.0362278
           7003        41.4247       0.036082
           7004        41.3413      0.0359641
           7005         41.258       0.036031
           7006        41.1747      0.0361435
           7007        41.0913      0.0362888
           7008         41.008       0.036428
           7009        40.9247      0.0365523
           7010        40.8414      0.0366826
           7011        40.7581      0.0368253
           7012        40.6748      0.0369277
           7013        40.5914      0.0369138
           7014        40.5081      0.0368286
           7015        40.4247      0.0367624
           7016        40.3414      0.0367343
           7017         40.258      0.0367472
           7018        40.1747      0.0369051
           7019        40.0915      0.0371604
           7020        40.0081      0.0371938
           7021        39.9248      0.0372805
           7022        39.8415      0.0373903
           7023        39.7582      0.0374938
           7024        39.6749       0.037631
           7025        39.5915      0.0375947
           7026        39.5082      0.0375301
           7027        39.4248      0.0374672
           7028        39.3415      0.0374806
           7029        39.2581      0.0375107
           7030        39.1748      0.0376049
           7031        39.0915      0.0377048
           7032        39.0082      0.0378512
           7033        38.9249      0.0380819
           7034        38.8416      0.0383002
           7035        38.7583      0.0383642
           7036        38.6749      0.0383154
           7037        38.5916      0.0382649
           7038        38.5082      0.0382216
           7039        38.4249      0.0381721
           7040        38.3415      0.0381163
           7041        38.2582      0.0381794
           7042        38.1749      0.0383576
           7043        38.0916      0.0385543
           7044        38.0083      0.0387385
           7045         37.925      0.0389313
           7046        37.8417      0.0390445
           7047        37.7584      0.0390986
           7048         37.675       0.039073
           7049        37.5917      0.0390395
           7050        37.5083      0.0390039
           7051         37.425        0.03894
           7052        37.3416      0.0390453
           7053        37.2583      0.0391419
           7054         37.175      0.0392656
           7055        37.0917      0.0393897
           7056        37.0084      0.0396942
           7057        36.9251      0.0399315
           7058        36.8418       0.039971
           7059        36.7585      0.0399963
           7060        36.6751      0.0399685
           7061        36.5918      0.0399558
           7062        36.5084      0.0399265
           7063        36.4251      0.0399312
           7064        36.3418       0.040072
           7065        36.2585      0.0401955
           7066        36.1751      0.0403034
           7067        36.0918         0.0404
           7068        36.0085      0.0406743
           7069        35.9253      0.0409113
           7070        35.8419      0.0409514
           7071        35.7586       0.040929
           7072        35.6752      0.0408962
           7073        35.5919      0.0408719
           7074        35.5086      0.0409187
           7075        35.4252      0.0409798
           7076        35.3419      0.0411123
           7077        35.2586      0.0412722
           7078        35.1753       0.041437
           7079         35.092      0.0415964
           7080        35.0087      0.0418211
           7081        34.9254      0.0420482
           7082        34.8421       0.042106
           7083        34.7587      0.0420987
           7084        34.6754      0.0420809
           7085         34.592        0.04208
           7086        34.5087      0.0420918
           7087        34.4254      0.0421612
           7088        34.3421      0.0422758
           7089        34.2588      0.0424133
           7090        34.1754      0.0425756
           7091        34.0922      0.0428294
           7092        34.0089      0.0431498
           7093        33.9256      0.0432045
           7094        33.8422      0.0432315
           7095        33.7589      0.0432319
           7096        33.6755      0.0432273
           7097        33.5922      0.0432131
           7098        33.5088      0.0431656
           7099        33.4255      0.0431911
           7100        33.3422      0.0433975
           7101        33.2589       0.043594
           7102        33.1756      0.0437759
           7103        33.0923      0.0439481
           7104         33.009      0.0441548
           7105        32.9257      0.0443364
           7106        32.8424      0.0444227
           7107         32.759      0.0444449
           7108        32.6757       0.044489
           7109        32.5924      0.0445544
           7110         32.509      0.0446249
           7111        32.4257      0.0446977
           7112        32.3424      0.0447943
           7113        32.2591       0.044926
           7114        32.1758      0.0450983
           7115        32.0925      0.0453983
           7116        32.0092      0.0457659
           7117        31.9259      0.0458327
           7118        31.8426       0.045838
           7119        31.7592      0.0458237
           7120        31.6759      0.0458327
           7121        31.5925      0.0457516
           7122        31.5092      0.0457617
           7123        31.4259      0.0459471
           7124        31.3426      0.0461355
           7125        31.2593      0.0463643
           7126         31.176       0.046556
           7127        31.0927      0.0467541
           7128        31.0094      0.0469543
           7129        30.9261      0.0471175
           7130        30.8427      0.0471782
           7131        30.7594      0.0471595
           7132         30.676       0.047127
           7133        30.5927       0.047101
           7134        30.5094      0.0471015
           7135         30.426      0.0472095
           7136        30.3427      0.0474222
           7137        30.2594      0.0476675
           7138        30.1761      0.0478811
           7139        30.0928      0.0480932
           7140        30.0095        0.04831
           7141        29.9262      0.0484616
           7142        29.8429      0.0485103
           7143        29.7596      0.0484708
           7144        29.6762      0.0484113
           7145        29.5929      0.0484394
           7146        29.5095      0.0484842
           7147        29.4262      0.0486202
           7148        29.3429      0.0488075
           7149        29.2596      0.0490787
           7150        29.1763      0.0493433
           7151        29.0931      0.0496546
           7152        29.0098      0.0499055
           7153        28.9264      0.0499172
           7154        28.8431      0.0498808
           7155        28.7597      0.0498253
           7156        28.6764      0.0497671
           7157         28.593      0.0496674
           7158        28.5097      0.0497205
           7159        28.4264      0.0499096
           7160        28.3431      0.0500955
           7161        28.2598      0.0502903
           7162        28.1765      0.0506262
           7163        28.0932      0.0509267
           7164        28.0099      0.0510523
           7165        27.9265      0.0511141
           7166        27.8432      0.0511028
           7167        27.7599      0.0510962
           7168        27.6765      0.0510888
           7169        27.5932      0.0510395
           7170        27.5098      0.0511545
           7171        27.4265      0.0513417
           7172        27.3432      0.0515655
           7173        27.2599      0.0518358
           7174        27.1767      0.0521217
           7175        27.0934      0.0523809
           7176        27.0101      0.0525533
           7177        26.9267       0.052648
           7178        26.8434      0.0526618
           7179        26.7601      0.0526947
           7180        26.6767      0.0527286
           7181        26.5934      0.0527253
           7182        26.5101      0.0528375
           7183        26.4267      0.0530181
           7184        26.3435      0.0532728
           7185        26.2602      0.0535397
           7186        26.1769      0.0537994
           7187        26.0936      0.0540752
           7188        26.0103      0.0543154
           7189         25.927      0.0545126
           7190        25.8436      0.0544942
           7191        25.7603      0.0544765
           7192        25.6769       0.054472
           7193        25.5936      0.0545146
           7194        25.5103      0.0547292
           7195         25.427       0.054927
           7196        25.3437      0.0551026
           7197        25.2604      0.0554932
           7198        25.1771      0.0558257
           7199        25.0939      0.0561716
           7200        25.0105      0.0563623
           7201        24.9272      0.0564939
           7202        24.8439      0.0565532
           7203        24.7606      0.0565982
           7204        24.6772       0.056581
           7205        24.5939      0.0565492
           7206        24.5106      0.0567085
           7207        24.4272      0.0569259
           7208         24.344      0.0571819
           7209        24.2607      0.0574701
           7210        24.1774      0.0577367
           7211        24.0941      0.0580092
           7212        24.0108      0.0582419
           7213        23.9275      0.0584613
           7214        23.8441      0.0584901
           7215        23.7608      0.0585347
           7216        23.6775      0.0585774
           7217        23.5941      0.0586079
           7218        23.5108      0.0587091
           7219        23.4275      0.0588846
           7220        23.3442      0.0590863
           7221        23.2609      0.0593017
           7222        23.1776      0.0595045
           7223        23.0943      0.0597022
           7224         23.011      0.0599291
           7225        22.9277      0.0601553
           7226        22.8443      0.0602136
           7227         22.761        0.06022
           7228        22.6776      0.0602348
           7229        22.5943      0.0602417
           7230         22.511      0.0603136
           7231        22.4277      0.0604596
           7232        22.3443      0.0606514
           7233         22.261      0.0608996
           7234        22.1778      0.0611656
           7235        22.0945       0.061434
           7236        22.0111      0.0616119
           7237        21.9278      0.0615855
           7238        21.8445      0.0616406
           7239        21.7611      0.0616871
           7240        21.6778      0.0617426
           7241        21.5945      0.0617893
           7242        21.5111      0.0618307
           7243        21.4278      0.0619157
           7244        21.3445      0.0621127
           7245        21.2612      0.0623639
           7246        21.1779      0.0626574
           7247        21.0946      0.0629201
           7248        21.0113      0.0631895
           7249         20.928      0.0634604
           7250        20.8447      0.0635349
           7251        20.7613      0.0635303
           7252         20.678      0.0634744
           7253        20.5946      0.0633974
           7254        20.5113      0.0634547
           7255         20.428      0.0635806
           7256        20.3447      0.0638035
           7257        20.2614      0.0640519
           7258        20.1781       0.064295
           7259        20.0947      0.0645251
           7260        20.0114      0.0647614
           7261        19.9281      0.0650004
           7262        19.8448      0.0652039
           7263        19.7615      0.0653123
           7264        19.6781       0.065162
           7265        19.5948      0.0649811
           7266        19.5114      0.0649661
           7267        19.4281       0.065052
           7268        19.3448      0.0652403
           7269        19.2615      0.0654717
           7270        19.1782      0.0657379
           7271        19.0949      0.0659659
           7272        19.0116      0.0662033
           7273        18.9283      0.0664518
           7274        18.8449      0.0666197
           7275        18.7616      0.0667015
           7276        18.6783       0.066715
           7277        18.5949      0.0667307
           7278        18.5116       0.066763
           7279        18.4283      0.0668091
           7280        18.3449      0.0669034
           7281        18.2616      0.0670143
           7282        18.1783      0.0673203
           7283         18.095      0.0676582
           7284        18.0117      0.0679908
           7285        17.9284      0.0683408
           7286        17.8451      0.0685314
           7287        17.7618      0.0685496
           7288        17.6784      0.0684955
           7289        17.5951       0.068429
           7290        17.5117      0.0683361
           7291        17.4284      0.0683472
           7292        17.3451      0.0684613
           7293        17.2617      0.0686909
           7294        17.1784      0.0689699
           7295        17.0952       0.069259
           7296        17.0119      0.0695244
           7297        16.9286      0.0697908
           7298        16.8453      0.0700448
           7299        16.7619      0.0701812
           7300        16.6786      0.0701592
           7301        16.5952       0.070172
           7302        16.5119      0.0702045
           7303        16.4286      0.0702249
           7304        16.3452      0.0702749
           7305        16.2619      0.0704316
           7306        16.1786      0.0706919
           7307        16.0953       0.071008
           7308         16.012       0.071287
           7309        15.9287      0.0715574
           7310        15.8454       0.071862
           7311        15.7621       0.072124
           7312        15.6788      0.0721174
           7313        15.5954      0.0720168
           7314         15.512      0.0719248
           7315        15.4287      0.0718284
           7316        15.3453      0.0717512
           7317         15.262      0.0718184
           7318        15.1787      0.0721002
           7319        15.0954      0.0724142
           7320        15.0121      0.0726958
           7321        14.9288      0.0729678
           7322        14.8455      0.0732352
           7323        14.7622      0.0735571
           7324        14.6789       0.073656
           7325        14.5955      0.0736288
           7326        14.5122      0.0735222
           7327        14.4288      0.0734296
           7328        14.3454      0.0733386
           7329        14.2621      0.0733911
           7330        14.1788      0.0737132
           7331        14.0955      0.0739485
           7332        14.0122      0.0741988
           7333        13.9289      0.0744837
           7334        13.8456      0.0747739
           7335        13.7623      0.0750662
           7336         13.679      0.0751905
           7337        13.5956      0.0751405
           7338        13.5122       0.075034
           7339        13.4289      0.0748906
           7340        13.3455      0.0748264
           7341        13.2622      0.0749697
           7342        13.1789      0.0751404
           7343        13.0956      0.0753838
           7344        13.0123      0.0756136
           7345         12.929       0.075885
           7346        12.8457      0.0761785
           7347        12.7624      0.0764298
           7348         12.679      0.0765063
           7349        12.5957      0.0765687
           7350        12.5123      0.0765973
           7351         12.429      0.0765336
           7352        12.3456      0.0765011
           7353        12.2623      0.0764524
           7354        12.1789       0.076427
           7355        12.0956      0.0765723
           7356        12.0123      0.0767177
           7357         11.929      0.0769098
           7358        11.8457      0.0771269
           7359        11.7623      0.0773417
           7360         11.679       0.077539
           7361        11.5957      0.0777019
           7362        11.5124      0.0777819
           7363         11.429      0.0778456
           7364        11.3457      0.0777901
           7365        11.2623      0.0775725
           7366        11.1789      0.0775519
           7367        11.0956      0.0776269
           7368        11.0123       0.077815
           7369         10.929      0.0780083
           7370        10.8457      0.0782425
           7371        10.7624      0.0784556
           7372         10.679      0.0786698
           7373        10.5957      0.0788597
           7374        10.5124      0.0789593
           7375         10.429      0.0789748
           7376        10.3457      0.0788164
           7377        10.2623      0.0786889
           7378         10.179      0.0786456
           7379        10.0956      0.0787734
           7380        10.0123      0.0789018
           7381        9.92898      0.0790952
           7382        9.84567      0.0793114
           7383        9.76236       0.079548
           7384        9.67905      0.0798031
           7385        9.59574      0.0800508
           7386        9.51242      0.0802048
           7387        9.42907       0.080188
           7388        9.34571       0.080098
           7389        9.26235      0.0800614
           7390          9.179      0.0800206
           7391        9.09564      0.0799469
           7392        9.01231      0.0800145
           7393        8.92898      0.0801465
           7394        8.84565      0.0802908
           7395        8.76233      0.0804756
           7396        8.67901      0.0806432
           7397        8.59573      0.0810398
           7398        8.51243      0.0814056
           7399        8.42911      0.0815557
           7400        8.34576      0.0815329
           7401         8.2624      0.0814805
           7402        8.17905      0.0814194
           7403        8.09569      0.0813562
           7404        8.01233      0.0812689
           7405          7.929      0.0813611
           7406        7.84566      0.0814617
           7407        7.76233      0.0815806
           7408        7.67903      0.0818758
           7409        7.59573      0.0822105
           7410        7.51244      0.0825528
           7411        7.42914      0.0829013
           7412         7.3458      0.0829498
           7413        7.26247      0.0830477
           7414         7.1791      0.0829068
           7415        7.09573      0.0827564
           7416        7.01236      0.0826285
           7417        6.92901      0.0825958
           7418        6.84568       0.082696
           7419        6.76236      0.0829009
           7420        6.67906      0.0831915
           7421        6.59575      0.0834944
           7422        6.51245      0.0837934
           7423        6.42915      0.0841137
           7424        6.34584      0.0843888
           7425         6.2625      0.0844518
           7426        6.17915      0.0844221
           7427        6.09579      0.0843565
           7428        6.01244      0.0843039
           7429        5.92908       0.084213
           7430        5.84572      0.0841759
           7431        5.76239      0.0842605
           7432        5.67906      0.0844011
           7433        5.59574      0.0846064
           7434        5.51243      0.0848325
           7435        5.42912      0.0851262
           7436        5.34582      0.0854251
           7437        5.26252      0.0857578
           7438        5.17921      0.0860134
           7439        5.09585      0.0859673
           7440        5.01246      0.0856851
           7441        4.92913       0.085776
           7442        4.84578      0.0857683
           7443        4.76242      0.0857019
           7444        4.67906       0.085628
           7445        4.59574      0.0858399
           7446        4.51243      0.0860972
           7447        4.42913       0.086413
           7448        4.34583      0.0867478
           7449        4.26253      0.0870903
           7450        4.17922      0.0873303
           7451        4.09588      0.0874293
           7452        4.01257      0.0876408
           7453         3.9292      0.0875076
           7454        3.84583      0.0873572
           7455        3.76246      0.0872114
           7456        3.67909      0.0870919
           7457        3.59578      0.0873653
           7458        3.51247       0.087639
           7459        3.42917      0.0879341
           7460        3.34586      0.0882395
           7461        3.26256      0.0885444
           7462        3.17925      0.0888546
           7463        3.09594      0.0891306
           7464        3.01262      0.0893122
           7465        2.92925      0.0891911
           7466        2.84587      0.0889394
           7467        2.76251      0.0888892
           7468        2.67918        0.08903
           7469        2.59583      0.0890253
           7470        2.51249      0.0890811
           7471        2.42917      0.0892355
           7472        2.34585      0.0894517
           7473        2.26255      0.0898036
           7474        2.17925      0.0901487
           7475        2.09596       0.090564
           7476        2.01267      0.0910483
           7477        1.92932       0.091043
           7478        1.84597      0.0910214
           7479        1.76262      0.0909868
           7480        1.67927      0.0909602
           7481        1.59591      0.0909139
           7482        1.51255       0.090865
           7483        1.42921      0.0908935
           7484        1.34588      0.0910141
           7485        1.26257      0.0913081
           7486        1.17926      0.0916418
           7487        1.09596      0.0919976
           7488        1.01266      0.0923441
           7489       0.929367      0.0927402
           7490       0.846053      0.0930034
